ROSINHA SIGAUD,-19.9051301,-43.971821
ROTATÓRIA,-19.8628712,-43.9743734
ROTATÓRIA DA TERESA CRISTINA,-19.9166813,-43.9344931
ROTATÓRIA JK,-19.9166813,-43.9344931
ROTATÓRIA SÃO GABRIEL,-19.8727448,-43.9238902
ROTATÓRIA S GABRIEL,-19.8727448,-43.9238902
R PADRE EUSTÁQUIO,-19.9144376,-43.980776
R PATAGÔNIA,-19.9580276,-43.9376348
R PIAUÍ,-19.9298854,-43.9264107
R PINHEIROS,-19.8892989,-43.9564676
R PITANGUI,-19.9066947,-43.92522
R RIO GRANDE DO,-19.8537575,-43.9323595
R RIO GRANDE DO SUL,-19.9223726,-43.9464224
R RIO NEGRO,-19.9312294,-43.9655283
R SANTA CATARINA,-19.9280152,-43.94521
R SANTA MARTA,-19.9084236,-43.9211897
R SANTA QUITÉRIA,-19.9159402,-43.9650685
R SANTÍSSIMA TRINDADE,-19.9056282,-43.9183681
R SARDENHA,-19.8596858,-43.9923362
R SERGIPE,-19.9330183,-43.936921
R TIMBIRAS,-19.7638295,-43.9445617
R TUPIS,-19.9199877,-43.9457667
RUA ANGOLA,-19.8669766,-43.9241232
RUA ANTÔNIO PEIXOTO GUIMARÃES,-19.9095958,-43.9748116
RUA BAEPENDI,-19.9081831,-43.9559843
RUA BENJAMIM FLORES,-19.9540402,-43.98584080000001
RUA CAETÉS,-19.9163364,-43.939253
RUA CALÁBRIA,-19.8591903,-43.9829599
RUA DA BAHIA,-19.9270805,-43.9380468
RUA DOS CAETÉS,-19.9163364,-43.939253
RUA DOS ESTADOS,-19.8481627,-43.9734066
RUA DOS TUPIS,-19.9199877,-43.9457667
RUA DOUTOR CRISTIANO REZENDE,-19.980065,-43.991108
RUA ELIAS MOYSÉS,-19.8377629,-43.9924185
RUA GENTIOS,-19.9487885,-43.9533715
RUA GERALDO HEREDIA DO NASCIMENTO,-19.9917865,-44.0196464
RUA GOIÁS,-19.9248975,-43.9360985
RUA GUAICURUS,-19.9152344,-43.9368905
RUA HONÓRIO HERMETO,-19.975261,-44.01843239999999
RUA INDEPENDÊNCIA,-19.9433361,-44.0017845
RUA IRLANDA,-19.8403688,-43.9658315
RUA ITAJUBÁ,-19.9054261,-43.9281353
RUA ITAMBÉ,-19.9205335,-43.93192250000001
RUA JOAQUIM MURTINHO,-19.9383803,-43.9458825
RUA LEOPOLDO GOMES,-19.9110094,-43.8978729
RUA MAGNÓLIA,-19.9066685,-43.9621029
RUA MALDONADO,-19.9496769,-43.9372233
RUA MARIA BEATRIZ,-19.9553223,-43.977875
RUA OLÍMPIO ASSIS,-19.9389546,-43.9518918
RUA PARÁ DE MINAS,-19.9144511,-43.9868169
RUA PEÇANHA,-19.914575,-43.9470982
RUA PROFESSOR MORAES,-19.9363967,-43.9309338
RUA QUINTILIANO SILVA,-19.9405021,-43.9452454
RUA RIO GRANDE DO SUL,-19.9223726,-43.9464224
RUA RODRIGUES CALDAS,-19.9312669,-43.9530489
RUA SALINAS,-19.9148583,-43.9222815
RUA SALINAS SANTA TEREZA,-19.914817,-43.9226783
RUA SANTOS DUMONT,-20.7282212,-46.6077808
RUA SÃO PAULO,-19.9254981,-43.9417616
RUAS DA BAHIA,-19.9270805,-43.9380468
RUA VERSÍLIA BANDEIRANTES,-19.860926,-43.98198379999999
R VOLTA GRANDE,-19.9043657,-43.9219365
SAGRADA FAMÍLIA,-19.906353,-43.9243824
SALINAS,-19.9148583,-43.9222815
SANTA CATARINA,-19.9280152,-43.94521
SANTA EFIGÊNIA,-19.9235227,-43.9205015
SANTA MARIA,-19.9354505,-44.0139635
SANTA QUITÉRIA,-19.9159402,-43.9650685
SANTA RITA DURÃO,-19.9352608,-43.9314147
SANTA ROSA,-19.8636156,-43.946063
SANTO ANTÔNIO,-19.9450168,-43.9440247
SANTOS DUMONT,-19.9157951,-43.9377298
SÃO CLEMENTE,-19.8949865,-43.9533736
SÃO FRANCISCO,-19.877338,-43.9561536
SÃO LÁZARO,-19.8995791,-43.9259491
SÃO MANOEL,-19.9079731,-43.9311703
SÃO PAULO,-19.8686823,-43.9257935
SÃO PEDRO,-19.9446975,-43.9366932
SAPUCAÍ,-19.9163147,-43.9323098
SARAMENHA,-19.8410516,-43.9232495
SARAMENHA FLORAMAR,-19.8418495,-43.9296527
SARARÉ,-19.9408106,-44.001669
SATURNINO BRITO,-19.914258,-43.9409397
SATURNINO DE BRITO,-19.914258,-43.9409397
SAVASSI,-19.936238,-43.9322763
S BRANDÃO,-19.8626655,-43.9160829
S DE BRITO,-19.8616316,-43.9416141
SEBASTIÃO DE BRITO,-19.8616316,-43.9416141
SEDE DO ATLÉTICO,-19.9166813,-43.9344931
SENADOR LIMA GUIMARÃES,-19.9693089,-43.96041659999999
SENAI,-19.907238,-43.943508
SERGIPE,-19.9330183,-43.936921
SERRA,-19.9390445,-43.9199276
SHOPPING PONTEIO,-19.9166813,-43.9344931
SILVA LOBO,-19.9374804,-43.9690806
SILVA ORTIZ,-19.9176532,-43.9275589
SILVEIRA,-19.8914922,-43.9299673
SILVEIRA MARTINS,-19.8929502,-43.9541838
SILVESTRE FERRAZ,-19.9090763,-43.92346149999999
SILVIANO BRANDÃO,-19.9115576,-43.9205497
SION,-19.9527806,-43.9328881
SUPER NOSSO,-19.9166813,-43.9344931
TAMOIOS,-19.9195644,-43.9422005
TAMÓIOS,-19.9195644,-43.9422005
TANCREDO NEVES,-19.9527976,-43.9430041
TENENTE DURVAL,-19.9164892,-43.915707
TENENTE GARRO,-19.9266232,-43.9162746
TERESA CRISTINA,-19.9566501,-43.9916942
TEREZA CRISTINA,-19.9566501,-43.9916942
TIBIRIÇÁ,-19.9480975,-43.9694151
TIMBIRAS,-19.7638295,-43.9445617
TJMG,-19.9166813,-43.9344931
TOBIAS BARRETO,-19.9286155,-43.9762332
TPUNEL,-19.9857778,-44.0466884
TREVO,-19.8340776,-44.0103415
TREVO BH SHOPPING,-19.9166813,-43.9344931
TREVO DO BELVEDERE,-1,-1
TREVO DO BH SHOPPING,-19.9166813,-43.9344931
TRIBUNAL DE CONTAS,-19.9166813,-43.9344931
TRIBUNAL DE JUSTIÇA,-19.9166813,-43.9344931
TRIFANA,-19.9439242,-43.9199893
TRINCHEIRA,-19.8595414,-43.9603409
TRINCHEIRA DA RIO GRANDE DO NORTE,-19.9166813,-43.9344931
TÚNEL,-19.9857778,-44.0466884
TÚNEL DA LAGOINHA,-19.9114035,-43.93909379999999
TUPINAMBÁS,-19.9164139,-43.9687695
TUPIS,-19.8354688,-43.9171475
TURFA PRADO,-19.9266021,-43.9648891
TVO DO BELVEDERE,-19.972686,-43.9370742
UBERLÂNDIA,-18.9258657,-48.2609833
UFMG,-19.8736596,-43.9725477
UNI BH,-19.9166813,-43.9344931
UPA NORDESTE,-19.9166813,-43.9344931
ÚRSULA PAULINO,-19.9584472,-43.9873854
URUGUAI,-19.9516094,-43.9315583
URUSSUNGA,-19.9166813,-43.9344931
VALDIR LEITE PENA,-19.8924448,-43.9299346
VARGINHA,-19.9095638,-43.9360261
VENDA NOVA,-19.8161099,-43.95917410000001
VERDE MAR,-19.8128703,-43.9825195
VERDEMAR,-19.9166813,-43.9344931
VIA 240,-19.8523773,-43.9213933
VIA BRASIL,-19.9289051,-43.9302327
VIA DO MINÉRIO,-19.9933001,-44.0170506
VIADUTO,-19.9183903,-43.9125071
VIADUTO A,-19.9183903,-43.9125071
VIADUTO A LESTE,-19.9118844,-43.9395308
VIADUTO B,-19.9183903,-43.9125071
VIADUTO DA AMAZONAS,-19.9476423,-44.3032702
VIADUTO DA FLORESTA,-19.9148481,-43.9336105
VIADUTO DA FRANCISCO SALES,-19.9208829,-43.9287247
VIADUTO DA SILVA LOBO,-19.9374804,-43.9690806
VIADUTO DA TERESA CRISTINA,-19.9566501,-43.9916942
VIADUTO DA TEREZA CRISTINA,-19.9566501,-43.9916942
VIADUTO D HELENA GRECO,-19.9156285,-43.9535505
VIADUTO DNA HELENA GRECO,-19.9156285,-43.9535505
VIADUTO DO ANEL,-19.8805877,-43.9528639
VIADUTO DO FLORESTA,-19.9148481,-43.9336105
VIADUTO DONA HELENA GRECO,-19.9156285,-43.9535505
VIADUTO DO PERRELA,-19.8778849,-43.9963224
VIADUTO HELENA GRECO,-19.9156285,-43.9535505
VIADUTO ITAMAR FRANCO,-19.9166813,-43.9344931
VIADUTO JOSÉ VIOLA,-19.9196661,-43.9680235
VIADUTO LESTE,-19.9118844,-43.9395308
VIADUTO NANSEN ARAÚJO,-19.912244,-43.9415093
VIADUTO OESTE,-19.9231735,-43.9663767
VIADUTOS,-19.9183903,-43.9125071
VIADUTOS A,-19.9183903,-43.9125071
VIADUTO SANTA TEREZA,-19.9200743,-43.93476099999999
VIADUTO SÃO FRANCISCO,-19.8853266,-43.9603035
VIADUTOS B,-19.9183903,-43.9125071
VIADUTO SILVA LOBO,-19.9374804,-43.9690806
VIA EXPRESSA,-19.9276392,-44.0431588
VIANA DO CASTELO,-19.8772348,-43.9541382
VILA OLÍMPICA,-19.9166813,-43.9344931
VILARINHO,-19.8102821,-43.9653371
VIRGÍLIO JOSÉ BATISTA,-19.9582913,-43.9661076
VISTA ALEGRE,-19.9547083,-43.9972951
VITORIA,-19.8623877,-43.8870194
VITÓRIA,-19.8623877,-43.8870194
VITÓRIA II,-19.8804641,-43.9366511
WALDOMIRO LOBO,-19.8458352,-43.9296649
WALDOMIRO LOBO GUARANI,-19.8442467,-43.9259175
W LOBO,-19.9374804,-43.9690806
