AGRIPINO GRIECO,-19.8384854,-43.9178978
AGUA,-19.7964667,-43.9936741
AGUA BOA,-19.9913849,-44.006885
AGUA BRANCA,-19.9295521,-44.0330062
AGUA COMPRIDA,-19.818669,-43.9893133
AGUA DA VIDA,-20.0165948,-44.0285862
AGUA DE COLONIA,-19.8350706,-43.8920971
AGUA DOCE DO MANTENA,-19.8226376,-43.9896201
AGUA MARINHA,-19.8102505,-43.9714182
AGUANIL,-19.9544937,-43.9973887
AGUAPE,-19.9534892,-43.9800872
AGUAPEI,-19.9337043,-43.9222544
AGUAS BELAS,-19.8902715,-43.9577479
AGUAS CLARAS,-20.0123333,-44.0217005
AGUAS DA PRATA,-19.9957169,-44.0536849
AGUAS DE LINDOIA,-19.9933107,-44.0521786
AGUAS DE MARCO,-19.8115512,-43.93235
AGUAS FORMOSAS,-19.9461032,-43.9777973
AGUAS MARINHAS,-19.9151166,-43.9618602
AGUAS VERMELHAS,-19.8532972,-43.9279695
AGUIA,-19.993221,-44.00944639999999
AGUIA DOURADA,-20.0269929,-44.0312212
AGUIA GRANDES ASAS,-20.0154382,-44.0219762
AGUIAR,-19.9151848,-43.9969459
AGUILAR JOSE DUTRA,-20.0114077,-44.021529
AGUINALDO BICALHO ERVILHA,-19.8399186,-43.9400152
AGUINALDO DE OLIVEIRA MANGEROTTI,-19.8644962,-43.9029925
AGULHAS NEGRAS,-19.9512167,-43.9172029
A H,-19.9166813,-43.9344931
AIDA FERNANDES ALVARES,-19.9908102,-44.0403113
AIDA SOUZA CASTRO,-19.9398495,-44.0064191
AIDES DIAS DE CARVALHO,-19.9166813,-43.9344931
AIMARA,-19.9077828,-44.0178056
AIMEE SEMPLE MCPHERSON,-19.8631919,-43.9565339
AIMORES,-19.9076326,-44.01005
AIURUOCA,-19.8689051,-43.923403
A J,-19.9166813,-43.9344931
AJAIR DE ALMEIDA COSTA,-19.7976066,-43.9881703
AJAX CORREA RABELLO,-19.9598184,-43.9168798
ALABANDINA,-19.8946827,-43.9688841
ALABASTRO,-19.910055,-43.9206995
ALADIN CORREA DE FARIA,-19.994378,-44.01675789999999
ALAGOAS,-19.9335563,-43.93567669999999
ALAIDE,-19.9525559,-43.9733759
ALAIDE COSTA,-19.8982315,-44.0073861
ALAIR MARQUES RODRIGUES,-19.840279,-43.9749673
ALAIR OLIVEIRA MARTINS,-19.9166813,-43.9344931
ALAIR PEREIRA DA SILVA,-19.9193808,-43.880007
ALAIR PEREIRA DE MELLO,-19.9625445,-43.9918675
ALAMANDA,-19.9756348,-44.0517276
ALAMEDA CENTRAL,-19.8884329,-43.9662598
ALAMEDA CRISANDALIA,-19.9041117,-43.9726175
ALAMEDA DA ACUCENA,-19.8884752,-43.9654252
ALAMEDA DAS BONINAS,-19.8885911,-43.96645050000001
ALAMEDA DAS CRIANCAS,-19.8200118,-43.9977121
ALAMEDA DAS FLORES,-19.888301,-43.9656647
ALAMEDA DAS MARGARIDAS,-19.7575657,-43.9524835
ALAMEDA DAS MURTAS,-19.9551706,-43.9252185
ALAMEDA DAS ORQUIDEAS,-19.8882733,-43.9662931
ALAMEDA DAS PALMAS,-19.888729,-43.96480589999999
ALAMEDA DAS PERPETUAS,-19.9778065,-44.0483826
ALAMEDA DAS ROSAS,-19.8889043,-43.9659988
ALAMEDA DAS VIOLETAS,-19.8880122,-43.9650496
ALAMEDA DO ENGENHO,-19.8938806,-43.98374099999999
ALAMEDA DO IMBE-,-19.9050456,-43.9664013
ALAMEDA DO NANUQUE,-19.9210239,-43.9205191
ALAMEDA DOS GIRASSOIS,-19.9757915,-44.0499006
ALAMEDA DOS LIRIOS,-19.8314344,-44.0115715
ALAMEDA DOS PINHEIROS,-19.9827794,-44.0403124
ALAMEDA FLOR DA NOITE,-19.9005856,-43.9885406
ALAMEDA FLOR DE MAIO,-19.9410002,-43.907751
ALAMEDA REAL,-19.8882959,-43.96739729999999
ALAMEDA UNIAO,-19.8882834,-43.9661569
ALAN FERREIRA,-19.8675912,-43.9450029
ALAN KARDEC,-19.9007234,-44.0020216
ALARANJADA,-19.8616819,-43.88530009999999
ALBA,-19.9082867,-44.0035475
ALBANIA,-19.8020553,-43.9641777
ALBATROZ,-19.8266614,-43.9464609
ALBERTINA,-19.8515425,-43.9299823
ALBERTINA MARIA PEREIRA,-19.7958498,-43.9682209
ALBERTINO TEIXEIRA DIAS,-19.9925507,-44.01499920000001
ALBERTO ALVES DE AZEVEDO,-19.8728677,-43.9954211
ALBERTO AMBROSIO DOS SANTOS,-19.8029214,-43.9777076
ALBERTO BERNARDES FILHO,-19.8197691,-43.9373541
ALBERTO BRESSANE,-19.9298818,-43.9132538
ALBERTO CAMBRAIA NETTO,-19.9166813,-43.9344931
ALBERTO CINTRA,-19.8817271,-43.9285505
ALBERTO DALVA SIMAO,-19.8535986,-43.9670818
ALBERTO DE FREITAS RAMOS,-19.8044233,-43.983405
ALBERTO DELPINO,-19.8371026,-43.9246968
ALBERTO DE OLIVEIRA,-19.8239142,-43.9732809
ALBERTO DE SOUZA,-19.9823612,-43.96963299999999
ALBERTO FERREIRA FONTES,-19.8618792,-43.9030969
ALBERTO GOMES DA FONSECA,-19.8205477,-43.93936739999999
ALBERTO GUALBERTO,-19.9106789,-43.94435790000001
ALBERTO LEANDRO,-19.9166813,-43.9344931
ALBERTO MARTINS,-19.8021173,-43.943668
ALBERTO NAVARRO MIRANDA,-19.9166813,-43.9344931
ALBERTO NEPOMUCENO,-19.9651148,-43.9760457
ALBERTO RANGEL,-19.9451151,-44.0146571
ALBERTO TEIXEIRA DOS SANTOS,-19.9588911,-43.9622129
ALBERTO TROPIA LOPES,-20.0275707,-44.0260675
ALBERT SABIN,-19.8907152,-43.99266009999999
ALBERT SCHARLE,-19.9490026,-44.0068174
ALBINA,-19.8336,-43.9331664
ALBINO DE SOUZA,-19.9029735,-43.9128529
ALBITA,-19.9426746,-43.9270586
ALBUQUERQUE MARANHAO,-19.828463,-43.9458115
ALCANTARA,-19.9397317,-43.9705445
ALCEU AMOROSO LIMA,-20.0264371,-44.0278198
ALCIDA TORRES,-19.9511993,-43.9597953
ALCIDES,-19.8164636,-43.9584047
ALCIDES COCO,-19.9166813,-43.9344931
ALCIDES DE OLIVEIRA,-18.9255231,-48.2552312
ALCIDES FERREIRA,-19.8738305,-43.9401699
ALCIDES GONCALVES,-19.9445096,-44.01884219999999
ALCIDES LINS,-19.8164636,-43.9584047
ALCIDES LOBO,-19.9301651,-43.9945246
ALCIDES PEREIRA DOS SANTOS,-19.7873969,-43.980189
ALCIDES PEREIRA LIMA,-19.9557398,-43.918741
ALCIDES POLICARPO,-19.8094147,-43.9585936
ALCIDES ROMUALDO DA SILVA,-19.8990377,-43.9767438
ALCIDES SALLES FILHO,-19.8394707,-44.0005449
ALCIDES SOUZA,-19.8552896,-43.9335891
ALCINA LIMA DRUMMOND,-19.9899601,-44.0209094
ALCINDO GONCALVES COTTA,-19.9842209,-44.0261809
ALCINDO GUANABARA,-19.8308278,-43.9466656
ALCINDO VIEIRA,-19.9757942,-44.0174045
ALCINO ANTONIO EMERENCIANO,-19.9166813,-43.9344931
ALCINO JOSE,-19.9508625,-43.9988688
ALCIONE,-19.9505391,-43.9859002
ALCOBACA,-19.874256,-43.95873419999999
ALDA,-19.8106798,-44.0165179
ALDEBARAM,-19.9563854,-43.92753159999999
ALDEMIRO FERNANDES TORRES,-19.8115104,-43.9479793
ALDINO CARLOS ROCHA,-19.8230005,-43.9842211
